//Exported ASCII-File
[Header]
FileName = D:\Gast\Lei Gao\20250414 Sadeed_Hetero\1.wip
GraphName = H-532nm-10s-ave10-2mw-50obj-spot2
SizeX = 1
SizeY = 1
SizeGraph = 2000
PositionUnit = µm
PositionX = 3205.8
PositionY = 3405.15
PositionZ = 0
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	H-532nm-10s-ave10-2mw-50obj-spot2
rel. 1/cm	CCD cts
 1.18270E+03	 7.06800E+02
 1.18509E+03	 7.17700E+02
 1.18748E+03	 7.19100E+02
 1.18986E+03	 7.14600E+02
 1.19225E+03	 7.12800E+02
 1.19463E+03	 7.08300E+02
 1.19702E+03	 7.10700E+02
 1.19940E+03	 7.09200E+02
 1.20178E+03	 7.10500E+02
 1.20417E+03	 7.16600E+02
 1.20655E+03	 7.09100E+02
 1.20893E+03	 7.07400E+02
 1.21131E+03	 7.16100E+02
 1.21369E+03	 7.10000E+02
 1.21607E+03	 7.09900E+02
 1.21844E+03	 7.12500E+02
 1.22082E+03	 7.09800E+02
 1.22320E+03	 7.03700E+02
 1.22557E+03	 7.01200E+02
 1.22795E+03	 7.13000E+02
 1.23032E+03	 7.03600E+02
 1.23270E+03	 7.09300E+02
 1.23507E+03	 7.02000E+02
 1.23744E+03	 7.02600E+02
 1.23982E+03	 6.99000E+02
 1.24219E+03	 7.09300E+02
 1.24456E+03	 7.10600E+02
 1.24693E+03	 6.99900E+02
 1.24930E+03	 7.02700E+02
 1.25167E+03	 7.07200E+02
 1.25403E+03	 7.04000E+02
 1.25640E+03	 7.01200E+02
 1.25877E+03	 6.98500E+02
 1.26113E+03	 7.02000E+02
 1.26350E+03	 7.00300E+02
 1.26586E+03	 7.07200E+02
 1.26823E+03	 6.95200E+02
 1.27059E+03	 6.98500E+02
 1.27295E+03	 6.94400E+02
 1.27532E+03	 6.94400E+02
 1.27768E+03	 7.01800E+02
 1.28004E+03	 7.06600E+02
 1.28240E+03	 7.05300E+02
 1.28476E+03	 7.09100E+02
 1.28712E+03	 6.89900E+02
 1.28948E+03	 6.96600E+02
 1.29183E+03	 7.02200E+02
 1.29419E+03	 7.00500E+02
 1.29655E+03	 6.97200E+02
 1.29890E+03	 6.99000E+02
 1.30126E+03	 7.06600E+02
 1.30361E+03	 7.01600E+02
 1.30596E+03	 7.05700E+02
 1.30832E+03	 7.03300E+02
 1.31067E+03	 6.95500E+02
 1.31302E+03	 6.97900E+02
 1.31537E+03	 6.97600E+02
 1.31772E+03	 7.05400E+02
 1.32007E+03	 6.98800E+02
 1.32242E+03	 7.01000E+02
 1.32477E+03	 7.03700E+02
 1.32712E+03	 7.02100E+02
 1.32947E+03	 7.01400E+02
 1.33181E+03	 6.93700E+02
 1.33416E+03	 6.94600E+02
 1.33650E+03	 6.94100E+02
 1.33885E+03	 7.05800E+02
 1.34119E+03	 6.96200E+02
 1.34354E+03	 7.05100E+02
 1.34588E+03	 6.97800E+02
 1.34822E+03	 7.13800E+02
 1.35056E+03	 7.02900E+02
 1.35290E+03	 7.05800E+02
 1.35524E+03	 7.15000E+02
 1.35758E+03	 7.24500E+02
 1.35992E+03	 7.35200E+02
 1.36226E+03	 7.52400E+02
 1.36460E+03	 7.89900E+02
 1.36693E+03	 8.36900E+02
 1.36927E+03	 8.77900E+02
 1.37160E+03	 8.86500E+02
 1.37394E+03	 8.47400E+02
 1.37627E+03	 7.95400E+02
 1.37861E+03	 7.52400E+02
 1.38094E+03	 7.25400E+02
 1.38327E+03	 7.06300E+02
 1.38560E+03	 7.08500E+02
 1.38794E+03	 6.91800E+02
 1.39027E+03	 6.98000E+02
 1.39260E+03	 6.91900E+02
 1.39493E+03	 6.92800E+02
 1.39725E+03	 6.92000E+02
 1.39958E+03	 6.94600E+02
 1.40191E+03	 6.91300E+02
 1.40424E+03	 6.79800E+02
 1.40656E+03	 6.87800E+02
 1.40889E+03	 6.83600E+02
 1.41121E+03	 6.90400E+02
 1.41354E+03	 6.91000E+02
 1.41586E+03	 6.82000E+02
 1.41818E+03	 6.82400E+02
 1.42050E+03	 6.83700E+02
 1.42283E+03	 6.87900E+02
 1.42515E+03	 6.87500E+02
 1.42747E+03	 6.82200E+02
 1.42979E+03	 6.88400E+02
 1.43210E+03	 6.82600E+02
 1.43442E+03	 6.78800E+02
 1.43674E+03	 6.85400E+02
 1.43906E+03	 6.89400E+02
 1.44137E+03	 6.80700E+02
 1.44369E+03	 6.85100E+02
 1.44601E+03	 6.85700E+02
 1.44832E+03	 6.85700E+02
 1.45063E+03	 6.82700E+02
 1.45295E+03	 6.78100E+02
 1.45526E+03	 6.84300E+02
 1.45757E+03	 6.81500E+02
 1.45988E+03	 6.76900E+02
 1.46219E+03	 6.80400E+02
 1.46450E+03	 6.73100E+02
 1.46681E+03	 6.77100E+02
 1.46912E+03	 6.77400E+02
 1.47143E+03	 6.74700E+02
 1.47374E+03	 6.83400E+02
 1.47604E+03	 6.80700E+02
 1.47835E+03	 6.77900E+02
 1.48066E+03	 6.70600E+02
 1.48296E+03	 6.75300E+02
 1.48527E+03	 6.81500E+02
 1.48757E+03	 6.74800E+02
 1.48987E+03	 6.72900E+02
 1.49218E+03	 6.79700E+02
 1.49448E+03	 6.73900E+02
 1.49678E+03	 6.79100E+02
 1.49908E+03	 6.84300E+02
 1.50138E+03	 6.78600E+02
 1.50368E+03	 6.75600E+02
 1.50598E+03	 6.70200E+02
 1.50828E+03	 6.81700E+02
 1.51057E+03	 6.76300E+02
 1.51287E+03	 6.67900E+02
 1.51517E+03	 6.81500E+02
 1.51746E+03	 6.74700E+02
 1.51976E+03	 6.79300E+02
 1.52205E+03	 6.77800E+02
 1.52435E+03	 6.71700E+02
 1.52664E+03	 6.71000E+02
 1.52893E+03	 6.76300E+02
 1.53122E+03	 6.69200E+02
 1.53351E+03	 6.78000E+02
 1.53580E+03	 6.76300E+02
 1.53810E+03	 6.75100E+02
 1.54038E+03	 6.75800E+02
 1.54267E+03	 6.72800E+02
 1.54496E+03	 6.81800E+02
 1.54725E+03	 6.71000E+02
 1.54954E+03	 6.75300E+02
 1.55182E+03	 6.74500E+02
 1.55411E+03	 6.74300E+02
 1.55639E+03	 6.76300E+02
 1.55868E+03	 6.75300E+02
 1.56096E+03	 6.69300E+02
 1.56324E+03	 6.72200E+02
 1.56553E+03	 6.74700E+02
 1.56781E+03	 6.70500E+02
 1.57009E+03	 6.78500E+02
 1.57237E+03	 6.73300E+02
 1.57465E+03	 6.73800E+02
 1.57693E+03	 6.74800E+02
 1.57921E+03	 6.68300E+02
 1.58149E+03	 6.74000E+02
 1.58377E+03	 6.69900E+02
 1.58604E+03	 6.73700E+02
 1.58832E+03	 6.65600E+02
 1.59059E+03	 6.71500E+02
 1.59287E+03	 6.64900E+02
 1.59514E+03	 6.65300E+02
 1.59742E+03	 6.70200E+02
 1.59969E+03	 6.68300E+02
 1.60196E+03	 6.67500E+02
 1.60424E+03	 6.72200E+02
 1.60651E+03	 6.72900E+02
 1.60878E+03	 6.68700E+02
 1.61105E+03	 6.70300E+02
 1.61332E+03	 6.64400E+02
 1.61559E+03	 6.65500E+02
 1.61786E+03	 6.66100E+02
 1.62012E+03	 6.61000E+02
 1.62239E+03	 6.80400E+02
 1.62466E+03	 6.71800E+02
 1.62692E+03	 6.69800E+02
 1.62919E+03	 6.69200E+02
 1.63145E+03	 6.63000E+02
 1.63372E+03	 6.73200E+02
 1.63598E+03	 6.71400E+02
 1.63824E+03	 6.62200E+02
 1.64051E+03	 6.65200E+02
 1.64277E+03	 6.65000E+02
 1.64503E+03	 6.62000E+02
 1.64729E+03	 6.59300E+02
 1.64955E+03	 6.60800E+02
 1.65181E+03	 6.58900E+02
 1.65407E+03	 6.61100E+02
 1.65632E+03	 6.66600E+02
 1.65858E+03	 6.61100E+02
 1.66084E+03	 6.67700E+02
 1.66309E+03	 6.65500E+02
 1.66535E+03	 6.65400E+02
 1.66761E+03	 6.58400E+02
 1.66986E+03	 6.63500E+02
 1.67211E+03	 6.66800E+02
 1.67437E+03	 6.67300E+02
 1.67662E+03	 6.66400E+02
 1.67887E+03	 6.61800E+02
 1.68112E+03	 6.61300E+02
 1.68337E+03	 6.64200E+02
 1.68562E+03	 6.68400E+02
 1.68787E+03	 6.63100E+02
 1.69012E+03	 6.60200E+02
 1.69237E+03	 6.61600E+02
 1.69462E+03	 6.63100E+02
 1.69686E+03	 6.59700E+02
 1.69911E+03	 6.61300E+02
 1.70136E+03	 6.60600E+02
 1.70360E+03	 6.61900E+02
 1.70585E+03	 6.66700E+02
 1.70809E+03	 6.61900E+02
 1.71033E+03	 6.71300E+02
 1.71258E+03	 6.61100E+02
 1.71482E+03	 6.62900E+02
 1.71706E+03	 6.65200E+02
 1.71930E+03	 6.67300E+02
 1.72154E+03	 6.59900E+02
 1.72378E+03	 6.66100E+02
 1.72602E+03	 6.56500E+02
 1.72826E+03	 6.60700E+02
 1.73050E+03	 6.57200E+02
 1.73273E+03	 6.54100E+02
 1.73497E+03	 6.57300E+02
 1.73721E+03	 6.57800E+02
 1.73944E+03	 6.60700E+02
 1.74168E+03	 6.57500E+02
 1.74391E+03	 6.62700E+02
 1.74615E+03	 6.55900E+02
 1.74838E+03	 6.58900E+02
 1.75061E+03	 6.54000E+02
 1.75284E+03	 6.56900E+02
 1.75508E+03	 6.64500E+02
 1.75731E+03	 6.62800E+02
 1.75954E+03	 6.56100E+02
 1.76177E+03	 6.51800E+02
 1.76400E+03	 6.61100E+02
 1.76622E+03	 6.57900E+02
 1.76845E+03	 6.56400E+02
 1.77068E+03	 6.63800E+02
 1.77291E+03	 6.57200E+02
 1.77513E+03	 6.60600E+02
 1.77736E+03	 6.58300E+02
 1.77958E+03	 6.53600E+02
 1.78181E+03	 6.57600E+02
 1.78403E+03	 6.59500E+02
 1.78625E+03	 6.60200E+02
 1.78847E+03	 6.56600E+02
 1.79070E+03	 6.52500E+02
 1.79292E+03	 6.55200E+02
 1.79514E+03	 6.57000E+02
 1.79736E+03	 6.56900E+02
 1.79958E+03	 6.56700E+02
 1.80180E+03	 6.57900E+02
 1.80402E+03	 6.53900E+02
 1.80623E+03	 6.53700E+02
 1.80845E+03	 6.53100E+02
 1.81067E+03	 6.55100E+02
 1.81288E+03	 6.59600E+02
 1.81510E+03	 6.47800E+02
 1.81731E+03	 6.54500E+02
 1.81953E+03	 6.51100E+02
 1.82174E+03	 6.59300E+02
 1.82395E+03	 6.61000E+02
 1.82617E+03	 6.56700E+02
 1.82838E+03	 6.49600E+02
 1.83059E+03	 6.51300E+02
 1.83280E+03	 6.52500E+02
 1.83501E+03	 6.58700E+02
 1.83722E+03	 6.50000E+02
 1.83943E+03	 6.46900E+02
 1.84163E+03	 6.55600E+02
 1.84384E+03	 6.50600E+02
 1.84605E+03	 6.57500E+02
 1.84826E+03	 6.49800E+02
 1.85046E+03	 6.51400E+02
 1.85267E+03	 6.47900E+02
 1.85487E+03	 6.56900E+02
 1.85708E+03	 6.50400E+02
 1.85928E+03	 6.54900E+02
 1.86148E+03	 6.59100E+02
 1.86368E+03	 6.50600E+02
 1.86589E+03	 6.54000E+02
 1.86809E+03	 6.51700E+02
 1.87029E+03	 6.52400E+02
 1.87249E+03	 6.51600E+02
 1.87469E+03	 6.53200E+02
 1.87689E+03	 6.46800E+02
 1.87908E+03	 6.56700E+02
 1.88128E+03	 6.46500E+02
 1.88348E+03	 6.50000E+02
 1.88567E+03	 6.45700E+02
 1.88787E+03	 6.45600E+02
 1.89007E+03	 6.53100E+02
 1.89226E+03	 6.50400E+02
 1.89445E+03	 6.47200E+02
 1.89665E+03	 6.55500E+02
 1.89884E+03	 6.48600E+02
 1.90103E+03	 6.52200E+02
 1.90323E+03	 6.46100E+02
 1.90542E+03	 6.47700E+02
 1.90761E+03	 6.52500E+02
 1.90980E+03	 6.55600E+02
 1.91199E+03	 6.52200E+02
 1.91418E+03	 6.53900E+02
 1.91636E+03	 6.52800E+02
 1.91855E+03	 6.44700E+02
 1.92074E+03	 6.53100E+02
 1.92292E+03	 6.58100E+02
 1.92511E+03	 6.48800E+02
 1.92730E+03	 6.52400E+02
 1.92948E+03	 6.55700E+02
 1.93166E+03	 6.50800E+02
 1.93385E+03	 6.49100E+02
 1.93603E+03	 6.47100E+02
 1.93821E+03	 6.52000E+02
 1.94040E+03	 6.46100E+02
 1.94258E+03	 6.52700E+02
 1.94476E+03	 6.52900E+02
 1.94694E+03	 6.48400E+02
 1.94912E+03	 6.41900E+02
 1.95130E+03	 6.48800E+02
 1.95347E+03	 6.49100E+02
 1.95565E+03	 6.45800E+02
 1.95783E+03	 6.44700E+02
 1.96001E+03	 6.45400E+02
 1.96218E+03	 6.49700E+02
 1.96436E+03	 6.44000E+02
 1.96653E+03	 6.47200E+02
 1.96871E+03	 6.51600E+02
 1.97088E+03	 6.51600E+02
 1.97305E+03	 6.41300E+02
 1.97523E+03	 6.53500E+02
 1.97740E+03	 6.45400E+02
 1.97957E+03	 6.50800E+02
 1.98174E+03	 6.49100E+02
 1.98391E+03	 6.41100E+02
 1.98608E+03	 6.51900E+02
 1.98825E+03	 6.45700E+02
 1.99042E+03	 6.48200E+02
 1.99259E+03	 6.48100E+02
 1.99475E+03	 6.42400E+02
 1.99692E+03	 6.47100E+02
 1.99909E+03	 6.46600E+02
 2.00125E+03	 6.47100E+02
 2.00342E+03	 6.41400E+02
 2.00558E+03	 6.49000E+02
 2.00774E+03	 6.48700E+02
 2.00991E+03	 6.45200E+02
 2.01207E+03	 6.48600E+02
 2.01423E+03	 6.47900E+02
 2.01639E+03	 6.37300E+02
 2.01856E+03	 6.43500E+02
 2.02072E+03	 6.45100E+02
 2.02288E+03	 6.44300E+02
 2.02504E+03	 6.53300E+02
 2.02719E+03	 6.42000E+02
 2.02935E+03	 6.44700E+02
 2.03151E+03	 6.46800E+02
 2.03367E+03	 6.51700E+02
 2.03582E+03	 6.42000E+02
 2.03798E+03	 6.44400E+02
 2.04013E+03	 6.47000E+02
 2.04229E+03	 6.46000E+02
 2.04444E+03	 6.48100E+02
 2.04660E+03	 6.46500E+02
 2.04875E+03	 6.52000E+02
 2.05090E+03	 6.42900E+02
 2.05305E+03	 6.47500E+02
 2.05521E+03	 6.40800E+02
 2.05736E+03	 6.45100E+02
 2.05951E+03	 6.40600E+02
 2.06166E+03	 6.35700E+02
 2.06381E+03	 6.45200E+02
 2.06595E+03	 6.43700E+02
 2.06810E+03	 6.45500E+02
 2.07025E+03	 6.44400E+02
 2.07240E+03	 6.45900E+02
 2.07454E+03	 6.42800E+02
 2.07669E+03	 6.42000E+02
 2.07883E+03	 6.47900E+02
 2.08098E+03	 6.43200E+02
 2.08312E+03	 6.40100E+02
 2.08526E+03	 6.42700E+02
 2.08741E+03	 6.45100E+02
 2.08955E+03	 6.44700E+02
 2.09169E+03	 6.44500E+02
 2.09383E+03	 6.47600E+02
 2.09597E+03	 6.43300E+02
 2.09811E+03	 6.46000E+02
 2.10025E+03	 6.50400E+02
 2.10239E+03	 6.46600E+02
 2.10453E+03	 6.46500E+02
 2.10667E+03	 6.44800E+02
 2.10880E+03	 6.48300E+02
 2.11094E+03	 6.45500E+02
 2.11308E+03	 6.43200E+02
 2.11521E+03	 6.46800E+02
 2.11735E+03	 6.45500E+02
 2.11948E+03	 6.48000E+02
 2.12161E+03	 6.42200E+02
 2.12375E+03	 6.48900E+02
 2.12588E+03	 6.46400E+02
 2.12801E+03	 6.43700E+02
 2.13014E+03	 6.45100E+02
 2.13227E+03	 6.43000E+02
 2.13440E+03	 6.42900E+02
 2.13653E+03	 6.43000E+02
 2.13866E+03	 6.36100E+02
 2.14079E+03	 6.44900E+02
 2.14292E+03	 6.41500E+02
 2.14505E+03	 6.44600E+02
 2.14717E+03	 6.43000E+02
 2.14930E+03	 6.47800E+02
 2.15143E+03	 6.45800E+02
 2.15355E+03	 6.41000E+02
 2.15568E+03	 6.41500E+02
 2.15780E+03	 6.40600E+02
 2.15992E+03	 6.38700E+02
 2.16205E+03	 6.39300E+02
 2.16417E+03	 6.46600E+02
 2.16629E+03	 6.43200E+02
 2.16841E+03	 6.41300E+02
 2.17053E+03	 6.48400E+02
 2.17265E+03	 6.40700E+02
 2.17477E+03	 6.48100E+02
 2.17689E+03	 6.41400E+02
 2.17901E+03	 6.40400E+02
 2.18113E+03	 6.44400E+02
 2.18325E+03	 6.46200E+02
 2.18536E+03	 6.44100E+02
 2.18748E+03	 6.38600E+02
 2.18960E+03	 6.40000E+02
 2.19171E+03	 6.47500E+02
 2.19383E+03	 6.38800E+02
 2.19594E+03	 6.47200E+02
 2.19805E+03	 6.36800E+02
 2.20017E+03	 6.40500E+02
 2.20228E+03	 6.45800E+02
 2.20439E+03	 6.38700E+02
 2.20650E+03	 6.43400E+02
 2.20861E+03	 6.39100E+02
 2.21072E+03	 6.38600E+02
 2.21283E+03	 6.43800E+02
 2.21494E+03	 6.41500E+02
 2.21705E+03	 6.42400E+02
 2.21916E+03	 6.50400E+02
 2.22126E+03	 6.45000E+02
 2.22337E+03	 6.40000E+02
 2.22548E+03	 6.41200E+02
 2.22758E+03	 6.45000E+02
 2.22969E+03	 6.45100E+02
 2.23179E+03	 6.40900E+02
 2.23390E+03	 6.42900E+02
 2.23600E+03	 6.47100E+02
 2.23810E+03	 6.48300E+02
 2.24021E+03	 6.46300E+02
 2.24231E+03	 6.49100E+02
 2.24441E+03	 6.40000E+02
 2.24651E+03	 6.45700E+02
 2.24861E+03	 6.36900E+02
 2.25071E+03	 6.39500E+02
 2.25281E+03	 6.36300E+02
 2.25491E+03	 6.46800E+02
 2.25700E+03	 6.49100E+02
 2.25910E+03	 6.47600E+02
 2.26120E+03	 6.39800E+02
 2.26329E+03	 6.39900E+02
 2.26539E+03	 6.34100E+02
 2.26749E+03	 6.42900E+02
 2.26958E+03	 6.35100E+02
 2.27167E+03	 6.35800E+02
 2.27377E+03	 6.44100E+02
 2.27586E+03	 6.43500E+02
 2.27795E+03	 6.45900E+02
 2.28004E+03	 6.42900E+02
 2.28214E+03	 6.43400E+02
 2.28423E+03	 6.40100E+02
 2.28632E+03	 6.42900E+02
 2.28841E+03	 6.43100E+02
 2.29050E+03	 6.42500E+02
 2.29258E+03	 6.46600E+02
 2.29467E+03	 6.41400E+02
 2.29676E+03	 6.34800E+02
 2.29885E+03	 6.41800E+02
 2.30093E+03	 6.44500E+02
 2.30302E+03	 6.43400E+02
 2.30510E+03	 6.36100E+02
 2.30719E+03	 6.43800E+02
 2.30927E+03	 6.40200E+02
 2.31136E+03	 6.43400E+02
 2.31344E+03	 6.40500E+02
 2.31552E+03	 6.44400E+02
 2.31760E+03	 6.40200E+02
 2.31968E+03	 6.34600E+02
 2.32176E+03	 6.33000E+02
 2.32384E+03	 6.46200E+02
 2.32592E+03	 6.35600E+02
 2.32800E+03	 6.39500E+02
 2.33008E+03	 6.43200E+02
 2.33216E+03	 6.40200E+02
 2.33424E+03	 6.35100E+02
 2.33631E+03	 6.41400E+02
 2.33839E+03	 6.39400E+02
 2.34047E+03	 6.40500E+02
 2.34254E+03	 6.36500E+02
 2.34462E+03	 6.39900E+02
 2.34669E+03	 6.40100E+02
 2.34876E+03	 6.42800E+02
 2.35084E+03	 6.44500E+02
 2.35291E+03	 6.35700E+02
 2.35498E+03	 6.39200E+02
 2.35705E+03	 6.35800E+02
 2.35913E+03	 6.39500E+02
 2.36120E+03	 6.46500E+02
 2.36327E+03	 6.39000E+02
 2.36533E+03	 6.40100E+02
 2.36740E+03	 6.38800E+02
 2.36947E+03	 6.42900E+02
 2.37154E+03	 6.37000E+02
 2.37361E+03	 6.41000E+02
 2.37567E+03	 6.43900E+02
